customer_id,full_name,first_purchase_date,last_purchase_date,customer_age_days,ingresos_t,margen_total,margen_t,num_ventas,num_lineas,r_t,frecuencia_t,ticket_medio,cltv,segmento_cltv,dias_sin_compra,churn_proxy,num_devoluciones,tasa_devolucion,R_score,F_score,M_score,rfm_score,segmento_rfm
2552,Emilia Calderón Botella,2023-05-06,2023-05-06,1998,34.99,14.0,0.4001,1,1,66.6,0.015,34.99,14.0,Bajo,969,True,0,0.0,2,2,1,5,Necesitan atencion
2553,Carla Briz Balsalobre,2022-02-19,2022-02-19,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,1410,True,0,0.0,1,2,2,5,Necesitan atencion
2554,Benjamín Atienza Calleja,2022-01-24,2022-01-24,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,1436,True,0,0.0,1,2,3,6,Necesitan atencion
2555,Fabiola Belinchón Calderón,2023-04-15,2023-04-15,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,990,True,0,0.0,2,2,3,7,Necesitan atencion
2556,Esther Almagro Carbajo,2023-06-11,2023-06-11,1998,59.98,24.0,0.4001,1,1,66.6,0.015,59.98,24.0,Bajo,933,True,0,0.0,2,2,1,5,Necesitan atencion
2557,Armando Briz Alfaro,2024-07-25,2024-07-25,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,523,True,0,0.0,2,2,1,5,Necesitan atencion
2558,Lorena Camps Calleja,2023-04-15,2023-04-15,1998,89.9,35.96,0.4,1,1,66.6,0.015,89.9,35.96,Medio,990,True,0,0.0,2,2,2,6,Necesitan atencion
2559,Eugenia Arévalo Albelda,2025-11-25,2025-11-25,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,35,False,0,0.0,4,2,1,7,Potenciales
2560,Fidel Ferrán Cardona,2025-12-25,2025-12-25,1998,119.7,47.88,0.4,1,1,66.6,0.015,119.7,47.88,Medio,5,False,0,0.0,4,2,2,8,Potenciales
2561,Fabiola Casado Ayala,2025-10-12,2025-10-12,1998,179.99,72.0,0.4,1,1,66.6,0.015,179.99,72.0,Medio,79,False,0,0.0,4,2,3,9,Potenciales
2562,Lorena De la Hoz Belinchón,2025-12-20,2025-12-20,1998,119.99,48.0,0.4,1,1,66.6,0.015,119.99,48.0,Medio,10,False,0,0.0,4,2,2,8,Potenciales
2563,Alicia Atienza Barahona,2023-04-27,2023-04-27,1998,149.9,59.96,0.4,1,1,66.6,0.015,149.9,59.96,Medio,978,True,0,0.0,2,2,2,6,Necesitan atencion
2564,Guillermo Calderón Gascón,2022-01-12,2022-01-12,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,1448,True,0,0.0,1,2,3,6,Necesitan atencion
2565,Borja Abascal Arriaga,2022-02-20,2022-02-20,1998,49.98,20.0,0.4002,1,1,66.6,0.015,49.98,20.0,Bajo,1409,True,0,0.0,1,2,1,4,Perdidos
2566,Alicia Bordes Camps,2025-10-28,2025-10-28,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,63,False,0,0.0,4,2,1,7,Potenciales
2567,Benjamín Ferro Bustamante,2025-11-10,2025-11-10,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,50,False,0,0.0,4,2,2,8,Potenciales
2568,Haizea Escudero Benito,2025-11-17,2025-11-17,1998,149.9,59.96,0.4,1,1,66.6,0.015,149.9,59.96,Medio,43,False,0,0.0,4,2,2,8,Potenciales
2569,Amaya Del Amo Del Amo,2025-09-29,2025-09-29,1998,399.99,160.0,0.4,1,1,66.6,0.015,399.99,160.0,Alto,92,False,0,0.0,4,2,4,10,Potenciales
2570,Alba Bausá Farrés,2025-09-08,2025-09-08,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,113,False,0,0.0,3,2,1,6,Potenciales
2571,Florencia Del Rosal Arévalo,2023-06-18,2023-06-18,1998,279.98,112.0,0.4,1,1,66.6,0.015,279.98,112.0,Medio,926,True,0,0.0,2,2,3,7,Necesitan atencion
2572,Fabiola Bustamante Baeza,2025-11-28,2025-11-28,1998,319.98,128.0,0.4,1,1,66.6,0.015,319.98,128.0,Alto,32,False,0,0.0,4,2,4,10,Potenciales
2573,Ariadna Belinchón Belinchón,2022-02-22,2022-02-22,1998,49.8,19.92,0.4,1,1,66.6,0.015,49.8,19.92,Bajo,1407,True,0,0.0,1,2,1,4,Perdidos
2574,Ainara Bausá Almagro,2025-10-06,2025-10-06,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,85,False,0,0.0,4,2,3,9,Potenciales
2575,Ángela Almagro Abelda,2023-06-14,2023-06-14,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,930,True,0,0.0,2,2,2,6,Necesitan atencion
2576,Edgar Amorrortu Acosta,2022-01-30,2022-01-30,1998,319.98,128.0,0.4,1,1,66.6,0.015,319.98,128.0,Alto,1430,True,0,0.0,1,2,4,7,Necesitan atencion
2577,Agustín Belinchón Cardona,2022-03-04,2022-03-04,1998,399.8,159.92,0.4,1,1,66.6,0.015,399.8,159.92,Alto,1397,True,0,0.0,1,2,4,7,Necesitan atencion
2578,Elvira Briz Blanes,2022-02-09,2022-02-09,1998,99.99,40.0,0.4,1,1,66.6,0.015,99.99,40.0,Medio,1420,True,0,0.0,1,2,2,5,Necesitan atencion
2579,Alba Centeno Abelda,2022-01-20,2022-01-20,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,1440,True,0,0.0,1,2,3,6,Necesitan atencion
2580,Agustín Cuevas Calderón,2025-11-02,2025-11-02,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,58,False,0,0.0,4,2,1,7,Potenciales
2581,Leticia Bustamante Cervera,2022-01-13,2022-01-13,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,1447,True,0,0.0,1,2,1,4,Perdidos
2582,Arturo Canales Alfaro,2025-10-25,2025-10-25,1998,199.99,80.0,0.4,1,1,66.6,0.015,199.99,80.0,Medio,66,False,0,0.0,4,2,3,9,Potenciales
2583,Amanda Aragones Del Amo,2025-10-06,2025-10-06,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,85,False,0,0.0,4,2,3,9,Potenciales
2584,Delia Farrés Cardona,2023-06-28,2023-06-28,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,916,True,0,0.0,2,2,3,7,Necesitan atencion
2585,Cristóbal De la Hoz Andreu,2024-08-21,2024-08-21,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,496,True,0,0.0,2,2,3,7,Necesitan atencion
2586,Edgar Barahona Colomer,2025-10-15,2025-10-15,1998,259.8,103.92,0.4,1,1,66.6,0.015,259.8,103.92,Medio,76,False,0,0.0,4,2,3,9,Potenciales
2587,Araceli Abelda Bordes,2022-02-02,2022-02-02,1998,399.99,160.0,0.4,1,1,66.6,0.015,399.99,160.0,Alto,1427,True,0,0.0,1,2,4,7,Necesitan atencion
2588,Eider Briz Bonilla,2022-01-13,2022-01-13,1998,119.99,48.0,0.4,1,1,66.6,0.015,119.99,48.0,Medio,1447,True,0,0.0,1,2,2,5,Necesitan atencion
2589,Mauro Colomer Barahona,2025-11-04,2025-11-04,1998,139.99,56.0,0.4,1,1,66.6,0.015,139.99,56.0,Medio,56,False,0,0.0,4,2,2,8,Potenciales
2590,Agustín Casado Bustamante,2025-12-25,2025-12-25,1998,24.9,9.96,0.4,1,1,66.6,0.015,24.9,9.96,Bajo,5,False,0,0.0,4,2,1,7,Potenciales
2591,Irati Amorrortu Andreu,2023-06-11,2023-06-11,1998,24.99,10.0,0.4002,1,1,66.6,0.015,24.99,10.0,Bajo,933,True,0,0.0,2,2,1,5,Necesitan atencion
2592,Camila Albelda Cuevas,2022-01-08,2022-01-08,1998,51.98,20.8,0.4002,1,1,66.6,0.015,51.98,20.8,Bajo,1452,True,0,0.0,1,2,1,4,Perdidos
2593,Gregorio Agramunt De la Hoz,2025-11-10,2025-11-10,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,50,False,0,0.0,4,2,2,8,Potenciales
2594,Amelia Ferrán Acosta,2024-07-22,2024-07-22,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,526,True,0,0.0,2,2,3,7,Necesitan atencion
2595,Gregorio Arsuaga Colomer,2025-12-21,2025-12-21,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,9,False,0,0.0,4,2,1,7,Potenciales
2596,Andoni Ferro Briz,2022-02-14,2022-02-14,1998,19.99,8.0,0.4002,1,1,66.6,0.015,19.99,8.0,Bajo,1415,True,0,0.0,1,2,1,4,Perdidos
2597,Gregorio Albelda Collado,2023-06-15,2023-06-15,1998,99.8,39.92,0.4,1,1,66.6,0.015,99.8,39.92,Medio,929,True,0,0.0,2,2,2,6,Necesitan atencion
2598,Elvira Benito Arriaga,2024-08-29,2024-08-29,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,488,True,0,0.0,2,2,2,6,Necesitan atencion
2599,Leticia Brea Altamirano,2025-12-21,2025-12-21,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,9,False,0,0.0,4,2,1,7,Potenciales
2600,Florencia Acosta Camps,2022-01-03,2022-01-03,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,1457,True,0,0.0,1,2,1,4,Perdidos
2601,Cristóbal Gascón Centeno,2022-03-01,2022-03-01,1998,599.98,240.0,0.4,1,1,66.6,0.015,599.98,240.0,Alto,1400,True,0,0.0,1,2,4,7,Necesitan atencion
2602,Araceli Cuevas Arévalo,2023-06-11,2023-06-11,1998,179.99,72.0,0.4,1,1,66.6,0.015,179.99,72.0,Medio,933,True,0,0.0,2,2,3,7,Necesitan atencion
2603,Leticia Calleja Abelda,2023-05-23,2023-05-23,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,952,True,0,0.0,2,2,3,7,Necesitan atencion
2604,Lorena Belinchón Almagro,2025-09-05,2025-09-05,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,116,False,0,0.0,3,2,3,8,Potenciales
2605,Alba Brea Camps,2025-10-24,2025-10-24,1998,359.98,144.0,0.4,1,1,66.6,0.015,359.98,144.0,Alto,67,False,0,0.0,4,2,4,10,Potenciales
2606,Daniela Belinchón Arismendi,2024-07-20,2024-07-20,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,528,True,0,0.0,2,2,1,5,Necesitan atencion
2607,Conrado Brea Farrés,2025-09-14,2025-09-14,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,107,False,1,1.0,3,2,3,8,Potenciales
2608,Leticia Bermejo Aizpurua,2023-06-10,2023-06-10,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,934,True,0,0.0,2,2,3,7,Necesitan atencion
2609,Conrado Atienza Cervera,2025-12-10,2025-12-10,1998,119.99,48.0,0.4,1,1,66.6,0.015,119.99,48.0,Medio,20,False,0,0.0,4,2,2,8,Potenciales
2610,Irati Bordes Cuevas,2025-10-02,2025-10-02,1998,119.99,48.0,0.4,1,1,66.6,0.015,119.99,48.0,Medio,89,False,0,0.0,4,2,2,8,Potenciales
2611,Eider Abellán Ferro,2025-10-22,2025-10-22,1998,129.99,52.0,0.4,1,1,66.6,0.015,129.99,52.0,Medio,69,False,0,0.0,4,2,2,8,Potenciales
2612,Joel Atienza Albelda,2025-12-11,2025-12-11,1998,29.99,12.0,0.4001,1,1,66.6,0.015,29.99,12.0,Bajo,19,False,0,0.0,4,2,1,7,Potenciales
2613,Camila Aragones Arévalo,2024-08-05,2024-08-05,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,512,True,0,0.0,2,2,2,6,Necesitan atencion
2614,Dara Altamirano Blanes,2025-10-24,2025-10-24,1998,99.99,40.0,0.4,1,1,66.6,0.015,99.99,40.0,Medio,67,False,0,0.0,4,2,2,8,Potenciales
2615,Fidel Bustamante Arévalo,2025-11-17,2025-11-17,1998,79.8,31.92,0.4,1,1,66.6,0.015,79.8,31.92,Medio,43,False,0,0.0,4,2,1,7,Potenciales
2616,Coral Canales Almagro,2024-07-03,2024-07-03,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,545,True,0,0.0,2,2,3,7,Necesitan atencion
2617,Camila Esparza Andreu,2024-07-13,2024-07-13,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,535,True,0,0.0,2,2,3,7,Necesitan atencion
2618,Ángelo Briz Farrés,2023-06-24,2023-06-24,1998,89.9,35.96,0.4,1,1,66.6,0.015,89.9,35.96,Medio,920,True,0,0.0,2,2,2,6,Necesitan atencion
2619,Edgar Botella Del Rosal,2025-10-25,2025-10-25,1998,259.8,103.92,0.4,1,1,66.6,0.015,259.8,103.92,Medio,66,False,0,0.0,4,2,3,9,Potenciales
2620,Denis Caballero Arriaga,2025-10-05,2025-10-05,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,86,False,0,0.0,4,2,2,8,Potenciales
2621,Camila Abellán Arismendi,2022-01-22,2022-01-22,1998,29.99,12.0,0.4001,1,1,66.6,0.015,29.99,12.0,Bajo,1438,True,0,0.0,1,2,1,4,Perdidos
2622,Alejandra Almagro Farrés,2023-06-11,2023-06-11,1998,139.99,56.0,0.4,1,1,66.6,0.015,139.99,56.0,Medio,933,True,0,0.0,2,2,2,6,Necesitan atencion
2623,Aitor Bordes Cardona,2025-12-24,2025-12-24,1998,179.99,72.0,0.4,1,1,66.6,0.015,179.99,72.0,Medio,6,False,0,0.0,4,2,3,9,Potenciales
2624,Cristóbal Bonilla Escudero,2022-01-14,2022-01-14,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,1446,True,0,0.0,1,2,2,5,Necesitan atencion
2625,Melisa Cuevas Belinchón,2024-07-05,2024-07-05,1998,49.9,19.96,0.4,1,1,66.6,0.015,49.9,19.96,Bajo,543,True,0,0.0,2,2,1,5,Necesitan atencion
2626,Guillermo Aizpurua Collado,2024-07-29,2024-07-29,1998,259.8,103.92,0.4,1,1,66.6,0.015,259.8,103.92,Medio,519,True,0,0.0,2,2,3,7,Necesitan atencion
2627,Joel De la Hoz Ferrán,2025-12-07,2025-12-07,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,23,False,0,0.0,4,2,2,8,Potenciales
2628,Ariadna Alfaro Camps,2025-11-20,2025-11-20,1998,49.9,19.96,0.4,1,1,66.6,0.015,49.9,19.96,Bajo,40,False,0,0.0,4,2,1,7,Potenciales
2629,Ainara Barón Ayala,2023-04-25,2023-04-25,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,980,True,1,1.0,2,2,3,7,Necesitan atencion
2630,Florencia Canales Cervera,2025-12-06,2025-12-06,1998,359.98,144.0,0.4,1,1,66.6,0.015,359.98,144.0,Alto,24,False,0,0.0,4,2,4,10,Potenciales
2631,Daniela Barahona Bordes,2025-09-04,2025-09-04,1998,159.98,64.0,0.4001,1,1,66.6,0.015,159.98,64.0,Medio,117,False,0,0.0,3,2,3,8,Potenciales
2632,Carolina De la Hoz Esparza,2022-03-30,2022-03-30,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,1371,True,0,0.0,1,2,1,4,Perdidos
2633,Amelia Bonilla Balsalobre,2024-07-08,2024-07-08,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,540,True,0,0.0,2,2,2,6,Necesitan atencion
2634,Araceli Brea Albelda,2022-01-11,2022-01-11,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,1449,True,0,0.0,1,2,1,4,Perdidos
2635,Eugenia Camps Acosta,2024-08-24,2024-08-24,1998,79.8,31.92,0.4,1,1,66.6,0.015,79.8,31.92,Medio,493,True,0,0.0,2,2,1,5,Necesitan atencion
2636,Germán Acosta Belinchón,2023-04-08,2023-04-08,1998,149.9,59.96,0.4,1,1,66.6,0.015,149.9,59.96,Medio,997,True,0,0.0,2,2,2,6,Necesitan atencion
2637,Leire Barba Abellán,2022-03-25,2022-03-25,1998,279.98,112.0,0.4,1,1,66.6,0.015,279.98,112.0,Medio,1376,True,0,0.0,1,2,3,6,Necesitan atencion
2638,Agustín Calderón Cuevas,2024-08-24,2024-08-24,1998,359.98,144.0,0.4,1,1,66.6,0.015,359.98,144.0,Alto,493,True,0,0.0,2,2,4,8,Necesitan atencion
2639,Alejandra Bustamante Atienza,2025-12-28,2025-12-28,1998,24.99,10.0,0.4002,1,1,66.6,0.015,24.99,10.0,Bajo,2,False,0,0.0,4,2,1,7,Potenciales
2640,Ignacio Abelda Del Rosal,2025-11-23,2025-11-23,1998,319.98,128.0,0.4,1,1,66.6,0.015,319.98,128.0,Alto,37,False,0,0.0,4,2,4,10,Potenciales
2641,Ángelo Farrés Cardona,2024-08-21,2024-08-21,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,496,True,1,1.0,2,2,3,7,Necesitan atencion
2642,Amaya Abellán Arriaga,2025-11-28,2025-11-28,1998,299.98,120.0,0.4,1,1,66.6,0.015,299.98,120.0,Medio,32,False,0,0.0,4,2,3,9,Potenciales
2643,Alejandra Cervera Bausá,2025-12-15,2025-12-15,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,15,False,0,0.0,4,2,1,7,Potenciales
2644,Ángelo Aizpurua Albelda,2023-05-06,2023-05-06,1998,179.8,71.92,0.4,1,1,66.6,0.015,179.8,71.92,Medio,969,True,0,0.0,2,2,3,7,Necesitan atencion
2645,Emilia Cervera Belinchón,2024-07-09,2024-07-09,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,539,True,0,0.0,2,2,1,5,Necesitan atencion
2646,Amelia Arsuaga Balsalobre,2023-06-10,2023-06-10,1998,299.98,120.0,0.4,1,1,66.6,0.015,299.98,120.0,Medio,934,True,1,1.0,2,2,3,7,Necesitan atencion
2647,Blanca Belinchón Cardona,2025-12-15,2025-12-15,1998,349.99,140.0,0.4,1,1,66.6,0.015,349.99,140.0,Alto,15,False,0,0.0,4,2,4,10,Potenciales
2648,Mauro Del Rosal Canales,2022-01-17,2022-01-17,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,1443,True,0,0.0,1,2,1,4,Perdidos
2649,Ignacio Alfaro Calderón,2025-12-17,2025-12-17,1998,99.98,40.0,0.4001,1,1,66.6,0.015,99.98,40.0,Medio,13,False,0,0.0,4,2,2,8,Potenciales
2650,Aitor Agramunt De la Hoz,2023-06-25,2023-06-25,1998,129.99,52.0,0.4,1,1,66.6,0.015,129.99,52.0,Medio,919,True,0,0.0,2,2,2,6,Necesitan atencion
2651,Fabiola Barahona Cuevas,2022-03-26,2022-03-26,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,1375,True,0,0.0,1,2,1,4,Perdidos
2652,Guillermo Bordes Arévalo,2025-11-22,2025-11-22,1998,39.98,16.0,0.4002,1,1,66.6,0.015,39.98,16.0,Bajo,38,False,0,0.0,4,2,1,7,Potenciales
2653,Carla Arsuaga Aramburu,2022-03-04,2022-03-04,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,1397,True,0,0.0,1,2,3,6,Necesitan atencion
2654,Germán Arriaga Casado,2022-01-08,2022-01-08,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,1452,True,0,0.0,1,2,3,6,Necesitan atencion
2655,Alejandra Abelda Alfaro,2025-09-08,2025-09-08,1998,19.99,8.0,0.4002,1,1,66.6,0.015,19.99,8.0,Bajo,113,False,0,0.0,3,2,1,6,Potenciales
2656,Haizea Amorrortu Baeza,2024-08-12,2024-08-12,1998,89.9,35.96,0.4,1,1,66.6,0.015,89.9,35.96,Medio,505,True,0,0.0,2,2,2,6,Necesitan atencion
2657,Alba Acosta Cervera,2022-03-01,2022-03-01,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,1400,True,0,0.0,1,2,2,5,Necesitan atencion
2658,Armando Caballero Botella,2025-09-24,2025-09-24,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,97,False,0,0.0,3,2,2,7,Potenciales
2659,Borja Cervera Blanes,2025-10-03,2025-10-03,1998,119.98,48.0,0.4001,1,1,66.6,0.015,119.98,48.0,Medio,88,False,0,0.0,4,2,2,8,Potenciales
2660,Amaya Arriaga Cervera,2023-04-04,2023-04-04,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,1001,True,0,0.0,2,2,2,6,Necesitan atencion
2661,Ainara Abellán Camps,2025-11-07,2025-11-07,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,53,False,0,0.0,4,2,1,7,Potenciales
2662,Eider Abelda De la Hoz,2023-06-29,2023-06-29,1998,89.97,36.0,0.4001,1,1,66.6,0.015,89.97,36.0,Medio,915,True,1,1.0,2,2,2,6,Necesitan atencion
2663,Ainara Farrés Bermejo,2025-09-27,2025-09-27,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,94,False,0,0.0,3,2,3,8,Potenciales
2664,Judit Barba Ferro,2022-02-06,2022-02-06,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,1423,True,0,0.0,1,2,1,4,Perdidos
2665,Ignacio Calderón Benito,2025-10-15,2025-10-15,1998,449.97,180.0,0.4,1,1,66.6,0.015,449.97,180.0,Alto,76,False,0,0.0,4,2,4,10,Potenciales
2666,Leire Cervera Albelda,2025-09-07,2025-09-07,1998,299.98,120.0,0.4,1,1,66.6,0.015,299.98,120.0,Medio,114,False,1,1.0,3,2,3,8,Potenciales
2667,Eider Belinchón Bordes,2023-05-16,2023-05-16,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,959,True,0,0.0,2,2,1,5,Necesitan atencion
2668,Ángelo Belinchón Benito,2025-12-13,2025-12-13,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,17,False,0,0.0,4,2,2,8,Potenciales
2669,Dara Escudero Belinchón,2025-12-20,2025-12-20,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,10,False,0,0.0,4,2,2,8,Potenciales
2670,María José Cardona Balsalobre,2025-10-17,2025-10-17,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,74,False,0,0.0,4,2,1,7,Potenciales
2671,Maite Abellán Arismendi,2025-11-13,2025-11-13,1998,49.98,20.0,0.4002,1,1,66.6,0.015,49.98,20.0,Bajo,47,False,0,0.0,4,2,1,7,Potenciales
2672,Ainara Benito Almagro,2025-10-03,2025-10-03,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,88,False,0,0.0,4,2,2,8,Potenciales
2673,Borja Bonilla Bermejo,2025-12-06,2025-12-06,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,24,False,0,0.0,4,2,3,9,Potenciales
2674,Ángelo Bonilla Benito,2023-05-05,2023-05-05,1998,259.98,104.0,0.4,1,1,66.6,0.015,259.98,104.0,Medio,970,True,0,0.0,2,2,3,7,Necesitan atencion
2675,Araceli Cervera Botella,2022-02-10,2022-02-10,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,1419,True,0,0.0,1,2,3,6,Necesitan atencion
2676,María José Almagro Abellán,2022-03-02,2022-03-02,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,1399,True,0,0.0,1,2,3,6,Necesitan atencion
2677,Alejandra Esparza Collado,2025-11-24,2025-11-24,1998,49.8,19.92,0.4,1,1,66.6,0.015,49.8,19.92,Bajo,36,False,0,0.0,4,2,1,7,Potenciales
2678,Alba Arsuaga Agramunt,2024-08-28,2024-08-28,1998,389.97,156.0,0.4,1,1,66.6,0.015,389.97,156.0,Alto,489,True,0,0.0,2,2,4,8,Necesitan atencion
2679,Lidia Alfaro Atienza,2025-11-26,2025-11-26,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,34,False,0,0.0,4,2,3,9,Potenciales
2680,Borja De la Hoz Bermejo,2022-03-07,2022-03-07,1998,24.9,9.96,0.4,1,1,66.6,0.015,24.9,9.96,Bajo,1394,True,0,0.0,1,2,1,4,Perdidos
2681,Dara Bordes Balsalobre,2023-05-23,2023-05-23,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,952,True,0,0.0,2,2,1,5,Necesitan atencion
2682,Carolina Cuevas Abelda,2022-01-15,2022-01-15,1998,89.9,35.96,0.4,1,1,66.6,0.015,89.9,35.96,Medio,1445,True,0,0.0,1,2,2,5,Necesitan atencion
2683,Alfredo Cuevas Calderón,2025-11-17,2025-11-17,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,43,False,0,0.0,4,2,3,9,Potenciales
2684,Judit Abelda Almagro,2023-05-31,2023-05-31,1998,24.99,10.0,0.4002,1,1,66.6,0.015,24.99,10.0,Bajo,944,True,1,1.0,2,2,1,5,Necesitan atencion
2685,Elvira Briz De la Hoz,2025-11-20,2025-11-20,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,40,False,0,0.0,4,2,2,8,Potenciales
2686,Elvira Aizpurua Esparza,2023-05-09,2023-05-09,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,966,True,0,0.0,2,2,2,6,Necesitan atencion
2687,Andoni Belinchón Barahona,2022-01-27,2022-01-27,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,1433,True,0,0.0,1,2,3,6,Necesitan atencion
2688,Julio Gascón De la Hoz,2023-06-13,2023-06-13,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,931,True,0,0.0,2,2,1,5,Necesitan atencion
2689,Leire Barba Acevedo,2025-09-04,2025-09-04,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,117,False,0,0.0,3,2,2,7,Potenciales
2690,Conrado Bermejo Belinchón,2025-09-13,2025-09-13,1998,179.99,72.0,0.4,1,1,66.6,0.015,179.99,72.0,Medio,108,False,0,0.0,3,2,3,8,Potenciales
2691,Ángelo Abelda Albelda,2025-10-17,2025-10-17,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,74,False,1,1.0,4,2,3,9,Potenciales
2692,Eugenia Barón Aizpurua,2024-07-27,2024-07-27,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,521,True,0,0.0,2,2,3,7,Necesitan atencion
2693,Carolina Cervera Bordes,2024-08-04,2024-08-04,1998,79.8,31.92,0.4,1,1,66.6,0.015,79.8,31.92,Medio,513,True,0,0.0,2,2,1,5,Necesitan atencion
2694,Araceli Cervera Canales,2023-05-06,2023-05-06,1998,299.98,120.0,0.4,1,1,66.6,0.015,299.98,120.0,Medio,969,True,1,1.0,2,2,3,7,Necesitan atencion
2695,Alicia Calderón Bordes,2022-03-15,2022-03-15,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,1386,True,0,0.0,1,2,1,4,Perdidos
