customer_id,ingresos_t,full_name,margen_t,frecuencia_t,ticket_medio,tasa_devolucion,cltv,pc1,pc2,cluster,cluster_label,segmento_cltv,dias_sin_compra,churn_proxy,R_score,F_score,M_score,segmento_rfm
2811,19.99,Homero Fariña Carmona,0.0,0.015,19.99,0.0,0.0,-1.1825230866894128,-0.3479626308285997,1,Regular,Bajo,381,True,3,2,1,Potenciales
2812,199.9,Caleb Echevarría Galán,0.4,0.015,199.9,0.0,79.88,-0.4785840962623953,-0.4041961782353361,1,Regular,Medio,1287,True,2,2,3,Necesitan atencion
2813,129.9,Iago Bandeira Galán,0.4,0.015,129.9,0.0,51.91,-0.0897070037581373,-0.2939886360831401,1,Regular,Medio,403,True,3,2,2,Potenciales
2814,149.99,Flavia Ibarra Ballester,0.4,0.015,149.99,0.0,59.94,0.2234473862366055,-0.2463487826879382,1,Regular,Medio,94,False,3,2,3,Potenciales
2815,499.98,Bárbara Bielsa Casillas,0.4,0.015,499.98,0.0,199.79,-0.2887907956232945,-0.4450436070105747,1,Regular,Alto,1783,True,1,2,4,Necesitan atencion
2816,179.99,Constanza Balaguer Bielsa,0.4,0.015,179.99,0.0,71.92,-0.2623527866500587,-0.3541956560576957,1,Regular,Medio,906,True,2,2,3,Necesitan atencion
2817,389.97,Ayla Argüelles Cuadrado,0.4,0.015,389.97,0.0,155.83,-0.0847257183187342,-0.385261024944128,1,Regular,Alto,1300,True,1,2,4,Necesitan atencion
2818,59.99,Bárbara Falcón Godoy,0.4001,0.015,59.99,0.0,23.98,-0.8920228544519049,-0.3825068660630088,1,Regular,Bajo,866,True,2,2,1,Necesitan atencion
2819,349.99,Baltasar Boix Alcaraz,0.4,0.015,349.99,0.0,139.86,0.7418494025814136,-0.2186597165136975,1,Regular,Alto,84,False,4,2,4,Potenciales
2820,149.9,Berta Escobar Gálvez,0.4,0.015,149.9,0.0,59.9,-1.0143211178394116,-0.4821637208953285,1,Regular,Medio,1781,True,1,2,2,Necesitan atencion
2821,139.99,Gael Avilés Barrenechea,0.4,0.015,139.99,0.0,55.94,-0.718067982759516,-0.4199855035743217,1,Regular,Medio,1321,True,1,2,2,Necesitan atencion
2822,24.99,Alejo Antúnez Cuadrado,0.4002,0.015,24.99,1.0,9.99,-2.434385012556204,3.2158877403101553,0,Bajo valor,Bajo,1819,True,1,2,1,Perdidos
2823,159.98,Estela Ballester Espinosa,0.4001,0.015,159.98,0.0,63.94,-0.6201328068420997,-0.412498398149593,1,Regular,Medio,1297,True,2,2,3,Necesitan atencion
2824,39.98,Asier Bandeira Granados,0.4002,0.015,39.98,0.0,15.98,-0.7779152633119948,-0.3272500194356851,1,Regular,Bajo,382,True,3,2,1,Potenciales
2825,179.99,Cruz Casillas Coronado,0.4,0.015,179.99,0.0,71.92,0.1124635220488385,-0.2827718639834684,1,Regular,Medio,395,True,3,2,3,Potenciales
2826,239.98,Fabián Cañete Bellido,0.4,0.015,239.98,0.0,95.9,-0.0507710347012556,-0.3380050332427509,1,Regular,Medio,854,True,2,2,3,Necesitan atencion
2827,89.99,Gaspar Barrenechea Gálvez,0.4,0.015,89.99,0.0,35.96,-0.0621259654874525,-0.2580807017196597,1,Regular,Medio,65,False,4,2,2,Potenciales
2828,39.9,Guadalupe Alcaraz Caparrós,0.4,0.015,39.9,0.0,15.94,-1.802325673968571,-0.5222936828159536,1,Regular,Bajo,1777,True,1,2,1,Perdidos
2829,299.8,Cruz Cazorla Bellido,0.4,0.015,299.8,0.0,119.8,-0.2303695411977064,-0.3909168323817717,1,Regular,Medio,1282,True,2,2,3,Necesitan atencion
2830,399.99,Dámaso Escobar Arce,0.4,0.015,399.99,0.0,159.84,-0.4024011626068288,-0.4479290600658228,1,Regular,Alto,1754,True,1,2,4,Necesitan atencion
2831,199.8,Almudena Ariza Barrenechea,0.4,0.015,199.8,0.0,79.84,-0.4752182641811011,-0.4035128332044133,1,Regular,Medio,1282,True,2,2,3,Necesitan atencion
2832,149.99,Estela Barrenechea Calatayud,0.4,0.015,149.99,0.0,59.94,-0.6655494163916988,-0.4157531584099803,1,Regular,Medio,1306,True,1,2,3,Necesitan atencion
2833,119.99,Constanza Argüelles Gálvez,0.4,0.015,119.99,0.0,47.95,-0.4872810154093674,-0.3631138624849543,1,Regular,Medio,880,True,2,2,2,Necesitan atencion
2834,39.9,Guadalupe Durán Bustillo,0.4,0.015,39.9,0.0,15.94,-0.8011040274441189,-0.3315041012478121,1,Regular,Bajo,412,True,3,2,1,Potenciales
2835,129.99,Constanza Ballester Buitrago,0.4,0.015,129.99,0.0,51.94,-0.7516372190223494,-0.420181860424606,1,Regular,Medio,1306,True,1,2,2,Necesitan atencion
2836,799.98,Adriano Heredia Barrenechea,0.4,0.015,799.98,0.0,319.67,1.0297485204383992,-0.2333381931082782,1,Regular,Alto,373,True,3,2,4,Potenciales
2837,25.99,Brais Bravo Casillas,0.4002,0.015,25.99,0.0,10.39,-0.8358219942546622,-0.3030866999237544,1,Regular,Bajo,116,False,3,2,1,Potenciales
2838,49.9,Anabel Fariña Astorga,0.4,0.015,49.9,0.0,19.94,-1.3544016969559294,-0.4553740675063101,1,Regular,Bajo,1347,True,1,2,1,Perdidos
2839,299.99,Elisa Arenas Becerra,0.4,0.015,299.99,0.0,119.88,-0.2695957415533377,-0.3984448712550685,1,Regular,Medio,1336,True,1,2,3,Necesitan atencion
2840,539.97,Ernesto Bandeira Coronado,0.4,0.015,539.97,0.0,215.77,0.1186174801331044,-0.3738818872334875,1,Regular,Alto,1291,True,2,2,4,Necesitan atencion
2841,159.99,Ayla Encinas Calvo,0.4,0.015,159.99,0.0,63.93,-0.3186284349451612,-0.3550499287351945,1,Regular,Medio,886,True,2,2,3,Necesitan atencion
2842,189.99,Fabián Cazorla Carrillo,0.4,0.015,189.99,0.0,75.92,0.3614273126620079,-0.2398627733430837,1,Regular,Medio,100,False,3,2,3,Potenciales
2843,159.98,Fabián Galán Arcos,0.4001,0.015,159.98,0.0,63.94,-0.9560738428188024,-0.4765142431006617,1,Regular,Medio,1755,True,1,2,3,Necesitan atencion
2844,19.99,Iago Colunga Arce,0.4002,0.015,19.99,0.0,7.99,-1.8698085685893475,-0.4789295450625546,1,Regular,Bajo,1318,True,1,2,1,Perdidos
2845,34.99,Flavia Buitrago Balaguer,0.4001,0.015,34.99,0.0,13.99,-1.5387325700991143,-0.4612854354338953,1,Regular,Bajo,1312,True,1,2,1,Perdidos
2846,19.99,Eladio Adán Acedo,0.4002,0.015,19.99,0.0,7.99,-0.9793447745375644,-0.3092456241660538,1,Regular,Bajo,104,False,3,2,1,Potenciales
2847,139.99,Gaspar Figueroa Coronado,0.4,0.015,139.99,0.0,55.94,-0.0344499794182786,-0.2897174522765138,1,Regular,Medio,389,True,3,2,2,Potenciales
2848,299.99,Hilda Arce Barrenechea,0.4,0.015,299.99,0.0,119.88,0.6458069066975896,-0.2240086823927678,1,Regular,Medio,88,False,4,2,3,Potenciales
2849,599.98,Guadalupe Ariza Gálvez,0.4,0.015,599.98,0.0,239.75,0.8615693453136124,-0.2411736957387381,1,Regular,Alto,365,True,3,2,4,Potenciales
2850,149.9,Gaspar Delgado Encinas,0.4,0.015,149.9,0.0,59.9,-0.017500445585397,-0.2922127748505636,1,Regular,Medio,422,True,2,2,2,Necesitan atencion
2851,59.99,Alexia Astorga Bielsa,0.4001,0.015,59.99,0.0,23.98,-0.5318764599877981,-0.3138785257333696,1,Regular,Bajo,375,True,3,2,1,Potenciales
2852,49.98,Domingo Balaguer Barrenechea,0.4002,0.015,49.98,0.0,19.98,-0.993303819080952,-0.3866967790519676,1,Regular,Bajo,856,True,2,2,1,Necesitan atencion
2853,189.99,Elisa Adán Carmona,0.4,0.015,189.99,0.0,75.92,-0.2290367352883097,-0.3523797060627568,1,Regular,Medio,905,True,2,2,3,Necesitan atencion
2854,39.9,Candelaria Galán Calvo,0.4,0.015,39.9,0.0,15.94,-1.7949907168511754,-0.5208959569436594,1,Regular,Bajo,1767,True,1,2,1,Perdidos
2855,119.98,Inmaculada Heredia Carmona,0.4001,0.015,119.98,0.0,47.96,-0.8262061112622212,-0.427691373948268,1,Regular,Medio,1342,True,1,2,2,Necesitan atencion
2856,79.99,Anselmo Escobar Gálvez,0.4001,0.015,79.99,1.0,31.97,-0.4636091274114854,3.4956358756563346,0,Bajo valor,Medio,71,False,4,2,2,Potenciales
2857,159.99,Alberto Barrenechea Arenas,0.4,0.015,159.99,0.0,63.93,-0.6435670352457707,-0.4169691848778221,1,Regular,Medio,1329,True,1,2,3,Necesitan atencion
2858,59.99,Casilda Alcántara Cuadrado,0.4001,0.015,59.99,0.0,23.98,-1.258037214609928,-0.4522533870904832,1,Regular,Bajo,1365,True,1,2,1,Perdidos
2859,299.8,Asier Granados Caparrós,0.4,0.015,299.8,0.0,119.8,0.4385785479087403,-0.263444232828552,1,Regular,Medio,370,True,3,2,3,Potenciales
2860,159.99,Iker Almeida Antúnez,0.4,0.015,159.99,0.0,63.93,0.2689016301581983,-0.243092086364439,1,Regular,Medio,85,False,4,2,3,Potenciales
2861,249.99,Ernesto Espinosa Durán,0.4,0.015,249.99,0.0,99.9,-0.0605874676275182,-0.3433058452944885,1,Regular,Medio,901,True,2,2,3,Necesitan atencion
2862,1049.97,Baltasar Arenas Colunga,0.4,0.015,1049.97,1.0,419.57,0.5032258492498075,3.4638448855337307,0,Bajo valor,Alto,870,True,2,2,4,Necesitan atencion
2863,319.98,Cruz Falcón Colunga,0.4,0.015,319.98,0.0,127.86,0.4742513134641606,-0.2621192757456011,1,Regular,Alto,375,True,3,2,4,Potenciales
2864,99.9,Eulalia Falcón Arcos,0.4,0.015,99.9,0.0,39.92,-0.8921565644402107,-0.4249618124315203,1,Regular,Medio,1282,True,2,2,2,Necesitan atencion
2865,89.99,Alexia Granados Fariña,0.4,0.015,89.99,0.0,35.96,-0.2983115846675797,-0.3030874748075289,1,Regular,Medio,387,True,3,2,2,Potenciales
2866,199.9,Elisa Cañete Coronado,0.4,0.015,199.9,0.0,79.88,0.1720266000505634,-0.2802178933628516,1,Regular,Medio,400,True,3,2,3,Potenciales
2867,25.99,Iago Castell Argüelles,0.4002,0.015,25.99,1.0,10.39,-1.365546254389569,3.416380173524769,0,Bajo valor,Bajo,393,True,3,2,1,Potenciales
2868,299.98,Fausto Cañete Calatayud,0.4,0.015,299.98,1.0,119.87,-0.5976288101004436,3.3594584281577786,0,Bajo valor,Medio,1338,True,1,2,3,Necesitan atencion
2869,79.98,Inmaculada Almeida Guerrero,0.4001,0.015,79.98,0.0,31.97,-0.3828590538679122,-0.3093756697549698,1,Regular,Medio,406,True,3,2,2,Potenciales
2870,89.99,Gonzalo Bellido Arcos,0.4,0.015,89.99,0.0,35.96,-0.3144484903258492,-0.3061624717265759,1,Regular,Medio,409,True,3,2,2,Potenciales
2871,79.99,Alberto Cuadrado Arce,0.4001,0.015,79.99,0.0,31.97,-1.408211247873024,-0.5047738981232982,1,Regular,Medio,1804,True,1,2,2,Necesitan atencion
2872,399.99,Iker Gimeno Alcántara,0.4,0.015,399.99,0.0,159.84,-0.4266065210942331,-0.4525415554443932,1,Regular,Alto,1787,True,1,2,4,Necesitan atencion
2873,24.99,Alberto Cabezas Heredia,0.4002,0.015,24.99,0.0,9.99,-1.420553582673211,-0.4113292255669594,1,Regular,Bajo,882,True,2,2,1,Necesitan atencion
2874,599.98,Ayla Caparrós Avilés,0.4,0.015,599.98,0.0,239.75,0.4823520623442778,-0.3134361233363419,1,Regular,Alto,882,True,2,2,4,Necesitan atencion
2875,179.97,Gael Adán Bandeira,0.4001,0.015,179.97,0.0,71.93,0.1292669705027282,-0.2795605388038613,1,Regular,Medio,372,True,3,2,3,Potenciales
2876,399.99,Iker Granados Durán,0.4,0.015,399.99,0.0,159.84,0.8137347274573038,-0.2161861104394649,1,Regular,Alto,96,False,3,2,4,Potenciales
2877,159.99,Carles Argüelles Calvo,0.4,0.015,159.99,0.0,63.93,0.2747695958521145,-0.2419739056666037,1,Regular,Medio,77,False,4,2,3,Potenciales
2878,139.99,Fausto Guerrero Benavente,0.4,0.015,139.99,0.0,55.94,-0.3975303567293436,-0.3589048829550705,1,Regular,Medio,884,True,2,2,2,Necesitan atencion
2879,79.99,Baltasar Fariña Boix,0.4001,0.015,79.99,0.0,31.97,-1.4074777521612845,-0.5046341255360688,1,Regular,Medio,1803,True,1,2,2,Necesitan atencion
2880,149.99,Gaspar Gimeno Godoy,0.4,0.015,149.99,0.0,59.94,-1.0278962979910242,-0.4848008165013077,1,Regular,Medio,1800,True,1,2,3,Necesitan atencion
2881,25.99,Iliana Cabezas Ballester,0.4002,0.015,25.99,0.0,10.39,-1.7453566768116733,-0.4764047080882198,1,Regular,Bajo,1356,True,1,2,1,Perdidos
2882,34.99,Bárbara Alcántara Espinosa,0.4001,0.015,34.99,0.0,13.99,-0.6519362546060286,-0.2923003774735415,1,Regular,Bajo,103,False,3,2,1,Potenciales
2883,319.98,Ainoa Ariza Acedo,0.4,0.015,319.98,0.0,127.86,0.6649601985164372,-0.2257784030659551,1,Regular,Alto,115,False,3,2,4,Potenciales
2884,359.98,Delfina Delgado Acedo,0.4,0.015,359.98,0.0,143.85,0.7324468241262941,-0.2228168133613007,1,Regular,Alto,120,False,3,2,4,Potenciales
2885,699.98,Fausto Encinas Arenas,0.4,0.015,699.98,0.0,279.71,0.9504204772754744,-0.2372150687217878,1,Regular,Alto,371,True,3,2,4,Potenciales
2886,129.9,Eneko Balaguer Andrade,0.4,0.015,129.9,0.0,51.91,0.1347426840341573,-0.2512182243909414,1,Regular,Medio,97,False,3,2,2,Potenciales
2887,199.9,Aurelio Abarca Arce,0.4,0.015,199.9,0.0,79.88,-0.5020559590380601,-0.4086689010266772,1,Regular,Medio,1319,True,1,2,3,Necesitan atencion
2888,79.99,Constanza Calatayud Falcón,0.4001,0.015,79.99,0.0,31.97,-1.4162797007021588,-0.5063113965828216,1,Regular,Medio,1815,True,1,2,2,Necesitan atencion
2889,49.99,Fabián Espinosa Godoy,0.4001,0.015,49.99,0.0,19.98,-0.4445301962713691,-0.2821407706902982,1,Regular,Bajo,108,False,3,2,1,Potenciales
2890,299.99,Cloe Cazorla Carmona,0.4,0.015,299.99,0.0,119.88,0.6604768209323801,-0.2212132306481797,1,Regular,Medio,68,False,4,2,3,Potenciales
2891,49.99,Estela Bellido Escobar,0.4001,0.015,49.99,0.0,19.98,-0.4166573592252671,-0.2768294123755807,1,Regular,Bajo,70,False,4,2,1,Potenciales
2892,299.98,Gaspar Heredia Castell,0.4,0.015,299.98,0.0,119.87,-0.2615474178647715,-0.3969084083193087,1,Regular,Medio,1325,True,1,2,3,Necesitan atencion
2893,249.99,Delfina Caparrós Cabezas,0.4,0.015,249.99,0.0,99.9,0.5394120245754133,-0.228971868940833,1,Regular,Medio,83,False,4,2,3,Potenciales
2894,24.99,Casilda Avilés Abarca,0.4002,0.015,24.99,0.0,9.99,-1.4183530955379924,-0.4109099078052711,1,Regular,Bajo,879,True,2,2,1,Necesitan atencion
2895,199.99,Dario Arenas Acedo,0.4,0.015,199.99,0.0,79.92,0.1877013634782588,-0.277268709519094,1,Regular,Medio,379,True,3,2,3,Potenciales
2896,179.98,Candelaria Bielsa Astorga,0.4,0.015,179.98,0.0,71.92,0.1344349178678307,-0.278580408482342,1,Regular,Medio,365,True,3,2,3,Potenciales
2897,39.99,Iago Carrillo Bellido,0.4001,0.015,39.99,0.0,15.98,-1.4907252710553849,-0.4631013695594624,1,Regular,Bajo,1354,True,1,2,1,Perdidos
2898,129.99,Ernesto Balaguer Boix,0.4,0.015,129.99,0.0,51.94,-0.758238680428005,-0.4214398137096706,1,Regular,Medio,1315,True,1,2,2,Necesitan atencion
2899,39.9,Eladio Argüelles Cazorla,0.4,0.015,39.9,0.0,15.94,-0.5663853996874708,-0.2867768733344017,1,Regular,Bajo,92,False,4,2,1,Potenciales
2900,49.98,Ariadna Alcántara Alcántara,0.4002,0.015,49.98,0.0,19.98,-0.6507613216985938,-0.3214229808158342,1,Regular,Bajo,389,True,3,2,1,Potenciales
2901,99.9,Hélder Bandeira Bravo,0.4,0.015,99.9,0.0,39.92,-0.2239419710455034,-0.29762898546553,1,Regular,Medio,371,True,3,2,2,Potenciales
2902,149.9,Estela Arenas Cuadrado,0.4,0.015,149.9,1.0,59.9,-0.9968575770166326,3.341573502626333,0,Bajo valor,Medio,1312,True,1,2,2,Necesitan atencion
2903,59.99,Alejo Galán Benavente,0.4001,0.015,59.99,0.0,23.98,-0.9162282129393092,-0.3871193614415792,1,Regular,Bajo,899,True,2,2,1,Necesitan atencion
2904,249.99,Estela Cazorla Alcaraz,0.4,0.015,249.99,0.0,99.9,0.5152066660880089,-0.2335843643194035,1,Regular,Medio,116,False,3,2,3,Potenciales
2905,129.99,Candelaria Gimeno Adán,0.4,0.015,129.99,1.0,51.94,-1.4009212801707984,3.2765020813055243,0,Bajo valor,Medio,1746,True,1,2,2,Necesitan atencion
2906,799.98,Eulalia Gálvez Aguirre,0.4,0.015,799.98,0.0,319.67,1.2519977210954751,-0.1909870991777677,1,Regular,Alto,70,False,4,2,4,Potenciales
2907,319.98,Ariadna Ballester Figueroa,0.4,0.015,319.98,0.0,127.86,-0.5673125972059649,-0.4605963496113599,1,Regular,Alto,1795,True,1,2,4,Necesitan atencion
2908,179.99,Ema Encinas Almeida,0.4,0.015,179.99,0.0,71.92,0.1073290520666618,-0.2837502720940743,1,Regular,Medio,402,True,3,2,3,Potenciales
2909,199.9,Iker Arenas Carrillo,0.4,0.015,199.9,0.0,79.88,-0.1829853244313667,-0.3478678255818849,1,Regular,Medio,884,True,2,2,3,Necesitan atencion
2910,79.99,Guadalupe Adán Adán,0.4001,0.015,79.99,0.0,31.97,-0.3813172514376891,-0.3090922760021275,1,Regular,Medio,404,True,3,2,2,Potenciales
2911,299.8,Elisa Carmona Abarca,0.4,0.015,299.8,0.0,119.8,0.0505593163985316,-0.3373839314729086,1,Regular,Medio,899,True,2,2,3,Necesitan atencion
2912,99.99,Fausto Cuadrado Boix,0.4,0.015,99.99,0.0,39.96,-0.2432061885580936,-0.3013750569779065,1,Regular,Medio,398,True,3,2,2,Potenciales
2913,159.98,Dario Acedo Bermúdez,0.4001,0.015,159.98,0.0,63.94,0.2783994400388183,-0.2412769787935687,1,Regular,Medio,72,False,4,2,3,Potenciales
2914,299.99,Gracia Bellido Arenas,0.4,0.015,299.99,0.0,119.88,0.4220907146170344,-0.2666393214977371,1,Regular,Medio,393,True,3,2,3,Potenciales
2915,159.99,Dario Chacón Chacón,0.4,0.015,159.99,1.0,63.93,-0.0407739164548507,3.518306563252907,0,Bajo valor,Medio,62,False,4,2,3,Potenciales
2916,399.8,Alejo Barrenechea Durán,0.4,0.015,399.8,0.0,159.76,-0.0594123090885575,-0.3825302608544548,1,Regular,Alto,1286,True,2,2,4,Necesitan atencion
2917,79.99,Bárbara Ballester Casillas,0.4001,0.015,79.99,0.0,31.97,-0.73486218449614,-0.376462663046702,1,Regular,Medio,886,True,2,2,2,Necesitan atencion
2918,49.9,Eulalia Castell Antúnez,0.4,0.015,49.9,0.0,19.94,-0.4389990487050021,-0.2809378786440094,1,Regular,Bajo,99,False,3,2,1,Potenciales
2919,129.9,Aitor Ariza Casillas,0.4,0.015,129.9,0.0,51.91,-0.7813934599285094,-0.4257941858404715,1,Regular,Medio,1346,True,1,2,2,Necesitan atencion
2920,349.99,Eulalia Ballester Bravo,0.4,0.015,349.99,0.0,139.86,0.1557863289015331,-0.3303380137099942,1,Regular,Alto,883,True,2,2,4,Necesitan atencion
2921,179.99,Fabián Alcántara Andrade,0.4,0.015,179.99,0.0,71.92,0.3354462184176541,-0.2402809974657285,1,Regular,Medio,91,False,4,2,3,Potenciales
2922,299.97,Gracia Guerrero Andrade,0.4,0.015,299.97,0.0,119.87,-0.2784379490441471,-0.4001242133837545,1,Regular,Medio,1348,True,1,2,3,Necesitan atencion
2923,299.7,Berta Calatayud Avilés,0.4,0.015,299.7,0.0,119.76,0.6481568727736657,-0.2234796362100473,1,Regular,Medio,84,False,4,2,3,Potenciales
2924,319.98,Homero Arenas Encinas,0.4,0.015,319.98,0.0,127.86,0.4705838349054629,-0.2628181386817481,1,Regular,Alto,380,True,3,2,4,Potenciales
2925,29.99,Clara Galán Guerrero,0.4001,0.015,29.99,0.0,11.99,-1.653559919245122,-0.470559889653732,1,Regular,Bajo,1345,True,1,2,1,Perdidos
2926,159.99,Efrén Bielsa Andrade,0.4,0.015,159.99,0.0,63.93,-1.0037134297098775,-0.4855975252074612,1,Regular,Medio,1820,True,1,2,3,Necesitan atencion
2927,79.8,Hélder Cazorla Buitrago,0.4,0.015,79.8,0.0,31.89,-1.0274829732306552,-0.432025584552846,1,Regular,Bajo,1283,True,2,2,1,Necesitan atencion
2928,99.9,Almudena Colunga Castell,0.4,0.015,99.9,0.0,39.92,-0.2320104238746381,-0.2991664839250535,1,Regular,Medio,382,True,3,2,2,Potenciales
2929,259.98,Dario Bielsa Ballester,0.4,0.015,259.98,0.0,103.89,0.3481447882734494,-0.2687087400576319,1,Regular,Medio,376,True,3,2,3,Potenciales
2930,299.99,Constanza Cuadrado Casillas,0.4,0.015,299.99,0.0,119.88,-0.619473196053091,-0.4651163953634959,1,Regular,Medio,1813,True,1,2,3,Necesitan atencion
2931,139.99,Anabel Casillas Calatayud,0.4,0.015,139.99,0.0,55.94,-0.6945961199838512,-0.4155127807829806,1,Regular,Medio,1289,True,2,2,2,Necesitan atencion
2932,39.99,Adriano Balaguer Encinas,0.4001,0.015,39.99,1.0,15.98,-1.8253396718675776,3.2935450120920837,0,Bajo valor,Bajo,1365,True,1,2,1,Perdidos
2933,149.99,Domingo Bermúdez Almeida,0.4,0.015,149.99,0.0,59.94,-0.3384103289558707,-0.3534145845056645,1,Regular,Medio,860,True,2,2,3,Necesitan atencion
2934,129.9,Estela Cabezas Coronado,0.4,0.015,129.9,0.0,51.91,-0.4417849453931093,-0.3610794779532558,1,Regular,Medio,883,True,2,2,2,Necesitan atencion
2935,399.8,Alberto Cazorla Granados,0.4,0.015,399.8,0.0,159.76,0.821516040710612,-0.2146633835919362,1,Regular,Alto,85,False,4,2,4,Potenciales
2936,49.99,Domingo Gálvez Barrenechea,0.4001,0.015,49.99,0.0,19.98,-0.4166573592252671,-0.2768294123755807,1,Regular,Bajo,70,False,4,2,1,Potenciales
2937,199.99,Gonzalo Calvo Boix,0.4,0.015,199.99,0.0,79.92,0.1554275521617197,-0.2834187033571879,1,Regular,Medio,423,True,2,2,3,Necesitan atencion
2938,159.99,Aurelio Bielsa Guerrero,0.4,0.015,159.99,0.0,63.93,-0.3274303834860355,-0.3567271997819474,1,Regular,Medio,898,True,2,2,3,Necesitan atencion
2939,99.9,Aitor Alcaraz Ariza,0.4,0.015,99.9,1.0,39.92,-1.6162571881860914,3.2574653254012103,0,Bajo valor,Medio,1824,True,1,2,2,Necesitan atencion
2940,89.9,Carles Castell Buitrago,0.4,0.015,89.9,0.0,35.92,-0.6443876264869928,-0.3689512072466546,1,Regular,Medio,858,True,2,2,2,Necesitan atencion
2941,159.98,Gaspar Alcántara Adán,0.4001,0.015,159.98,1.0,63.94,-0.945211763401679,3.3459650271359354,0,Bajo valor,Medio,1295,True,2,2,3,Necesitan atencion
2942,259.8,Anabel Carrillo Benavente,0.4,0.015,259.8,0.0,103.82,0.324254916938435,-0.2732029668866224,1,Regular,Medio,408,True,3,2,3,Potenciales
2943,79.8,Ayla Coronado Almeida,0.4,0.015,79.8,0.0,31.89,-0.3842072340350917,-0.3094450255526556,1,Regular,Bajo,406,True,3,2,1,Potenciales
2944,49.99,Asier Bermúdez Caparrós,0.4001,0.015,49.99,0.0,19.98,-1.64746316352419,-0.5113678137465266,1,Regular,Bajo,1748,True,1,2,1,Perdidos
2945,119.98,Domingo Barrenechea Calatayud,0.4001,0.015,119.98,0.0,47.96,-0.8078687184687332,-0.4241970592675328,1,Regular,Medio,1317,True,1,2,2,Necesitan atencion
2946,799.98,Berta Falcón Bellido,0.4,0.015,799.98,0.0,319.67,0.3336610899975898,-0.365982378388986,1,Regular,Alto,1322,True,1,2,4,Necesitan atencion
2947,599.98,Alexia Barrenechea Cabezas,0.4,0.015,599.98,0.0,239.75,0.1258731464388687,-0.381365600729834,1,Regular,Alto,1368,True,1,2,4,Necesitan atencion
2948,299.99,Gaspar Acedo Andrade,0.4,0.015,299.99,0.0,119.88,-0.2424564002189752,-0.3932732855275804,1,Regular,Medio,1299,True,2,2,3,Necesitan atencion
2949,99.98,Estela Caparrós Ballester,0.4001,0.015,99.98,1.0,39.96,-0.3343600078183051,3.501672737263349,0,Bajo valor,Medio,77,False,4,2,2,Potenciales
2950,149.9,Cruz Echevarría Cuadrado,0.4,0.015,149.9,0.0,59.9,-0.0123659756032203,-0.2912343667399578,1,Regular,Medio,415,True,3,2,2,Potenciales
2951,39.9,Brais Becerra Gimeno,0.4,0.015,39.9,0.0,15.94,-0.5729868610931266,-0.2880348266194664,1,Regular,Bajo,101,False,3,2,1,Potenciales
2952,51.98,Bárbara Andrade Barrenechea,0.4002,0.015,51.98,0.0,20.78,-1.2861264385997837,-0.4457393967764003,1,Regular,Bajo,1287,True,2,2,1,Necesitan atencion
2953,749.97,Genoveva Carmona Cuadrado,0.4,0.015,749.97,0.0,299.69,1.212204462786181,-0.1931362626893857,1,Regular,Alto,71,False,4,2,4,Potenciales
2954,349.99,Fermín Encinas Abarca,0.4,0.015,349.99,0.0,139.86,0.7572528125279437,-0.2157244921818799,1,Regular,Alto,63,False,4,2,4,Potenciales
2955,119.98,Ainoa Caparrós Caparrós,0.4001,0.015,119.98,0.0,47.96,-0.1499230650383791,-0.2988210485227542,1,Regular,Medio,420,True,3,2,2,Potenciales
2956,149.99,Hélder Coronado Chacón,0.4,0.015,149.99,0.0,59.94,-0.6780188434912707,-0.4181292923928802,1,Regular,Medio,1323,True,1,2,3,Necesitan atencion
2957,129.99,Delfina Guerrero Gimeno,0.4,0.015,129.99,0.0,51.94,-0.4259651230100001,-0.3581228316947489,1,Regular,Medio,862,True,2,2,2,Necesitan atencion
2958,79.99,Hilda Colunga Cazorla,0.4001,0.015,79.99,0.0,31.97,-0.3908526956903029,-0.3109093196361098,1,Regular,Medio,417,True,3,2,2,Potenciales
2959,129.9,Eladio Ballester Bustillo,0.4,0.015,129.9,0.0,51.91,-0.740317700071096,-0.4179669209556247,1,Regular,Medio,1290,True,2,2,2,Necesitan atencion
2960,59.98,Dámaso Figueroa Bielsa,0.4001,0.015,59.98,0.0,23.97,-1.572806220184965,-0.5122209377296278,1,Regular,Bajo,1794,True,1,2,1,Perdidos
2961,49.9,Asier Granados Gálvez,0.4,0.015,49.9,0.0,19.94,-0.6641822322090363,-0.3238480629234376,1,Regular,Bajo,406,True,3,2,1,Potenciales
2962,299.8,Cloe Alcaraz Granados,0.4,0.015,299.8,0.0,119.8,0.4180406679800336,-0.2673578652709754,1,Regular,Medio,398,True,3,2,3,Potenciales
2963,89.99,Eladio Caparrós Cañete,0.4,0.015,89.99,0.0,35.96,-1.290731282651157,-0.4921997853289174,1,Regular,Medio,1740,True,1,2,2,Necesitan atencion
2964,49.99,Anabel Adán Granados,0.4001,0.015,49.99,0.0,19.98,-1.641595197830274,-0.5102496330486914,1,Regular,Bajo,1740,True,1,2,1,Perdidos
2965,99.9,Eulalia Guerrero Cañete,0.4,0.015,99.9,0.0,39.92,-0.2246754667572429,-0.2977687580527594,1,Regular,Medio,372,True,3,2,2,Potenciales
2966,179.99,Efrén Abarca Bravo,0.4,0.015,179.99,1.0,71.92,-0.2309528273042286,3.4721972466213247,0,Bajo valor,Medio,418,True,3,2,3,Potenciales
